id,date,country,store,product,num_sold
215941,2016-07-27,Italy,Discount Stickers,Kaggle,420.0
215942,2016-07-27,Italy,Discount Stickers,Kaggle Tiers,360.0
215943,2016-07-27,Italy,Discount Stickers,Kerneler,227.0
215944,2016-07-27,Italy,Discount Stickers,Kerneler Dark Mode,212.0
215945,2016-07-27,Italy,Stickers for Less,Holographic Goose,109.0
215946,2016-07-27,Italy,Stickers for Less,Kaggle,836.0
215947,2016-07-27,Italy,Stickers for Less,Kaggle Tiers,727.0
215948,2016-07-27,Italy,Stickers for Less,Kerneler,439.0
215949,2016-07-27,Italy,Stickers for Less,Kerneler Dark Mode,419.0
215950,2016-07-27,Italy,Premium Sticker Mart,Holographic Goose,130.0
215951,2016-07-27,Italy,Premium Sticker Mart,Kaggle,1036.0
215952,2016-07-27,Italy,Premium Sticker Mart,Kaggle Tiers,825.0
215953,2016-07-27,Italy,Premium Sticker Mart,Kerneler,560.0
215954,2016-07-27,Italy,Premium Sticker Mart,Kerneler Dark Mode,511.0
215955,2016-07-27,Kenya,Discount Stickers,Holographic Goose,
215956,2016-07-27,Kenya,Discount Stickers,Kaggle,18.0
215957,2016-07-27,Kenya,Discount Stickers,Kaggle Tiers,16.0
215958,2016-07-27,Kenya,Discount Stickers,Kerneler,9.0
215959,2016-07-27,Kenya,Discount Stickers,Kerneler Dark Mode,9.0
215960,2016-07-27,Kenya,Stickers for Less,Holographic Goose,5.0
215961,2016-07-27,Kenya,Stickers for Less,Kaggle,35.0
215962,2016-07-27,Kenya,Stickers for Less,Kaggle Tiers,31.0
215963,2016-07-27,Kenya,Stickers for Less,Kerneler,20.0
215964,2016-07-27,Kenya,Stickers for Less,Kerneler Dark Mode,19.0
215965,2016-07-27,Kenya,Premium Sticker Mart,Holographic Goose,5.0
215966,2016-07-27,Kenya,Premium Sticker Mart,Kaggle,45.0
215967,2016-07-27,Kenya,Premium Sticker Mart,Kaggle Tiers,36.0
215968,2016-07-27,Kenya,Premium Sticker Mart,Kerneler,26.0
215969,2016-07-27,Kenya,Premium Sticker Mart,Kerneler Dark Mode,24.0
215970,2016-07-27,Norway,Discount Stickers,Holographic Goose,124.0
215971,2016-07-27,Norway,Discount Stickers,Kaggle,900.0
215972,2016-07-27,Norway,Discount Stickers,Kaggle Tiers,758.0
215973,2016-07-27,Norway,Discount Stickers,Kerneler,492.0
215974,2016-07-27,Norway,Discount Stickers,Kerneler Dark Mode,488.0
215975,2016-07-27,Norway,Stickers for Less,Holographic Goose,239.0
215976,2016-07-27,Norway,Stickers for Less,Kaggle,1713.0
215977,2016-07-27,Norway,Stickers for Less,Kaggle Tiers,1590.0
215978,2016-07-27,Norway,Stickers for Less,Kerneler,1018.0
215979,2016-07-27,Norway,Stickers for Less,Kerneler Dark Mode,990.0
215980,2016-07-27,Norway,Premium Sticker Mart,Holographic Goose,270.0
215981,2016-07-27,Norway,Premium Sticker Mart,Kaggle,2329.0
215982,2016-07-27,Norway,Premium Sticker Mart,Kaggle Tiers,2020.0
215983,2016-07-27,Norway,Premium Sticker Mart,Kerneler,1209.0
215984,2016-07-27,Norway,Premium Sticker Mart,Kerneler Dark Mode,1147.0
215985,2016-07-27,Singapore,Discount Stickers,Holographic Goose,105.0
215986,2016-07-27,Singapore,Discount Stickers,Kaggle,829.0
215987,2016-07-27,Singapore,Discount Stickers,Kaggle Tiers,639.0
215988,2016-07-27,Singapore,Discount Stickers,Kerneler,380.0
215989,2016-07-27,Singapore,Discount Stickers,Kerneler Dark Mode,427.0
215990,2016-07-27,Singapore,Stickers for Less,Holographic Goose,202.0
215991,2016-07-27,Singapore,Stickers for Less,Kaggle,1572.0
215992,2016-07-27,Singapore,Stickers for Less,Kaggle Tiers,1176.0
215993,2016-07-27,Singapore,Stickers for Less,Kerneler,767.0
215994,2016-07-27,Singapore,Stickers for Less,Kerneler Dark Mode,785.0
215995,2016-07-27,Singapore,Premium Sticker Mart,Holographic Goose,249.0
215996,2016-07-27,Singapore,Premium Sticker Mart,Kaggle,1775.0
215997,2016-07-27,Singapore,Premium Sticker Mart,Kaggle Tiers,1445.0
215998,2016-07-27,Singapore,Premium Sticker Mart,Kerneler,964.0
215999,2016-07-27,Singapore,Premium Sticker Mart,Kerneler Dark Mode,929.0
216000,2016-07-28,Canada,Discount Stickers,Holographic Goose,
216001,2016-07-28,Canada,Discount Stickers,Kaggle,529.0
216002,2016-07-28,Canada,Discount Stickers,Kaggle Tiers,495.0
216003,2016-07-28,Canada,Discount Stickers,Kerneler,273.0
216004,2016-07-28,Canada,Discount Stickers,Kerneler Dark Mode,269.0
216005,2016-07-28,Canada,Stickers for Less,Holographic Goose,
216006,2016-07-28,Canada,Stickers for Less,Kaggle,1176.0
216007,2016-07-28,Canada,Stickers for Less,Kaggle Tiers,1028.0
216008,2016-07-28,Canada,Stickers for Less,Kerneler,561.0
216009,2016-07-28,Canada,Stickers for Less,Kerneler Dark Mode,569.0
216010,2016-07-28,Canada,Premium Sticker Mart,Holographic Goose,
216011,2016-07-28,Canada,Premium Sticker Mart,Kaggle,1313.0
216012,2016-07-28,Canada,Premium Sticker Mart,Kaggle Tiers,1121.0
216013,2016-07-28,Canada,Premium Sticker Mart,Kerneler,713.0
216014,2016-07-28,Canada,Premium Sticker Mart,Kerneler Dark Mode,728.0
216015,2016-07-28,Finland,Discount Stickers,Holographic Goose,81.0
216016,2016-07-28,Finland,Discount Stickers,Kaggle,604.0
216017,2016-07-28,Finland,Discount Stickers,Kaggle Tiers,483.0
216018,2016-07-28,Finland,Discount Stickers,Kerneler,327.0
216019,2016-07-28,Finland,Discount Stickers,Kerneler Dark Mode,305.0
216020,2016-07-28,Finland,Stickers for Less,Holographic Goose,141.0
216021,2016-07-28,Finland,Stickers for Less,Kaggle,1117.0
216022,2016-07-28,Finland,Stickers for Less,Kaggle Tiers,1004.0
216023,2016-07-28,Finland,Stickers for Less,Kerneler,620.0
216024,2016-07-28,Finland,Stickers for Less,Kerneler Dark Mode,628.0
216025,2016-07-28,Finland,Premium Sticker Mart,Holographic Goose,164.0
216026,2016-07-28,Finland,Premium Sticker Mart,Kaggle,1399.0
216027,2016-07-28,Finland,Premium Sticker Mart,Kaggle Tiers,1196.0
216028,2016-07-28,Finland,Premium Sticker Mart,Kerneler,713.0
216029,2016-07-28,Finland,Premium Sticker Mart,Kerneler Dark Mode,719.0
216030,2016-07-28,Italy,Discount Stickers,Holographic Goose,55.0
216031,2016-07-28,Italy,Discount Stickers,Kaggle,445.0
216032,2016-07-28,Italy,Discount Stickers,Kaggle Tiers,366.0
216033,2016-07-28,Italy,Discount Stickers,Kerneler,202.0
216034,2016-07-28,Italy,Discount Stickers,Kerneler Dark Mode,200.0
216035,2016-07-28,Italy,Stickers for Less,Holographic Goose,106.0
216036,2016-07-28,Italy,Stickers for Less,Kaggle,858.0
216037,2016-07-28,Italy,Stickers for Less,Kaggle Tiers,718.0
216038,2016-07-28,Italy,Stickers for Less,Kerneler,414.0
216039,2016-07-28,Italy,Stickers for Less,Kerneler Dark Mode,422.0
216040,2016-07-28,Italy,Premium Sticker Mart,Holographic Goose,139.0
216041,2016-07-28,Italy,Premium Sticker Mart,Kaggle,987.0
216042,2016-07-28,Italy,Premium Sticker Mart,Kaggle Tiers,865.0
216043,2016-07-28,Italy,Premium Sticker Mart,Kerneler,522.0
216044,2016-07-28,Italy,Premium Sticker Mart,Kerneler Dark Mode,527.0
216045,2016-07-28,Kenya,Discount Stickers,Holographic Goose,
216046,2016-07-28,Kenya,Discount Stickers,Kaggle,20.0
216047,2016-07-28,Kenya,Discount Stickers,Kaggle Tiers,15.0
216048,2016-07-28,Kenya,Discount Stickers,Kerneler,9.0
216049,2016-07-28,Kenya,Discount Stickers,Kerneler Dark Mode,8.0
216050,2016-07-28,Kenya,Stickers for Less,Holographic Goose,5.0
216051,2016-07-28,Kenya,Stickers for Less,Kaggle,35.0
216052,2016-07-28,Kenya,Stickers for Less,Kaggle Tiers,31.0
216053,2016-07-28,Kenya,Stickers for Less,Kerneler,18.0
216054,2016-07-28,Kenya,Stickers for Less,Kerneler Dark Mode,20.0
216055,2016-07-28,Kenya,Premium Sticker Mart,Holographic Goose,6.0
216056,2016-07-28,Kenya,Premium Sticker Mart,Kaggle,43.0
216057,2016-07-28,Kenya,Premium Sticker Mart,Kaggle Tiers,37.0
216058,2016-07-28,Kenya,Premium Sticker Mart,Kerneler,21.0
216059,2016-07-28,Kenya,Premium Sticker Mart,Kerneler Dark Mode,22.0
216060,2016-07-28,Norway,Discount Stickers,Holographic Goose,127.0
216061,2016-07-28,Norway,Discount Stickers,Kaggle,993.0
216062,2016-07-28,Norway,Discount Stickers,Kaggle Tiers,808.0
216063,2016-07-28,Norway,Discount Stickers,Kerneler,507.0
216064,2016-07-28,Norway,Discount Stickers,Kerneler Dark Mode,491.0
216065,2016-07-28,Norway,Stickers for Less,Holographic Goose,249.0
216066,2016-07-28,Norway,Stickers for Less,Kaggle,1611.0
216067,2016-07-28,Norway,Stickers for Less,Kaggle Tiers,1753.0
216068,2016-07-28,Norway,Stickers for Less,Kerneler,960.0
216069,2016-07-28,Norway,Stickers for Less,Kerneler Dark Mode,957.0
216070,2016-07-28,Norway,Premium Sticker Mart,Holographic Goose,286.0
216071,2016-07-28,Norway,Premium Sticker Mart,Kaggle,2156.0
216072,2016-07-28,Norway,Premium Sticker Mart,Kaggle Tiers,2007.0
216073,2016-07-28,Norway,Premium Sticker Mart,Kerneler,1217.0
216074,2016-07-28,Norway,Premium Sticker Mart,Kerneler Dark Mode,1009.0
216075,2016-07-28,Singapore,Discount Stickers,Holographic Goose,97.0
216076,2016-07-28,Singapore,Discount Stickers,Kaggle,754.0
216077,2016-07-28,Singapore,Discount Stickers,Kaggle Tiers,583.0
216078,2016-07-28,Singapore,Discount Stickers,Kerneler,380.0
216079,2016-07-28,Singapore,Discount Stickers,Kerneler Dark Mode,351.0
216080,2016-07-28,Singapore,Stickers for Less,Holographic Goose,200.0
216081,2016-07-28,Singapore,Stickers for Less,Kaggle,1289.0
216082,2016-07-28,Singapore,Stickers for Less,Kaggle Tiers,1274.0
216083,2016-07-28,Singapore,Stickers for Less,Kerneler,843.0
216084,2016-07-28,Singapore,Stickers for Less,Kerneler Dark Mode,799.0
216085,2016-07-28,Singapore,Premium Sticker Mart,Holographic Goose,250.0
216086,2016-07-28,Singapore,Premium Sticker Mart,Kaggle,1844.0
216087,2016-07-28,Singapore,Premium Sticker Mart,Kaggle Tiers,1455.0
216088,2016-07-28,Singapore,Premium Sticker Mart,Kerneler,879.0
216089,2016-07-28,Singapore,Premium Sticker Mart,Kerneler Dark Mode,835.0
216090,2016-07-29,Canada,Discount Stickers,Holographic Goose,
216091,2016-07-29,Canada,Discount Stickers,Kaggle,564.0
216092,2016-07-29,Canada,Discount Stickers,Kaggle Tiers,493.0
216093,2016-07-29,Canada,Discount Stickers,Kerneler,335.0
216094,2016-07-29,Canada,Discount Stickers,Kerneler Dark Mode,280.0
216095,2016-07-29,Canada,Stickers for Less,Holographic Goose,
216096,2016-07-29,Canada,Stickers for Less,Kaggle,1280.0
216097,2016-07-29,Canada,Stickers for Less,Kaggle Tiers,1059.0
216098,2016-07-29,Canada,Stickers for Less,Kerneler,644.0
216099,2016-07-29,Canada,Stickers for Less,Kerneler Dark Mode,622.0
216100,2016-07-29,Canada,Premium Sticker Mart,Holographic Goose,205.0
216101,2016-07-29,Canada,Premium Sticker Mart,Kaggle,1437.0
216102,2016-07-29,Canada,Premium Sticker Mart,Kaggle Tiers,1265.0
216103,2016-07-29,Canada,Premium Sticker Mart,Kerneler,735.0
216104,2016-07-29,Canada,Premium Sticker Mart,Kerneler Dark Mode,705.0
216105,2016-07-29,Finland,Discount Stickers,Holographic Goose,74.0
216106,2016-07-29,Finland,Discount Stickers,Kaggle,656.0
216107,2016-07-29,Finland,Discount Stickers,Kaggle Tiers,528.0
216108,2016-07-29,Finland,Discount Stickers,Kerneler,318.0
216109,2016-07-29,Finland,Discount Stickers,Kerneler Dark Mode,300.0
216110,2016-07-29,Finland,Stickers for Less,Holographic Goose,154.0
216111,2016-07-29,Finland,Stickers for Less,Kaggle,1407.0
216112,2016-07-29,Finland,Stickers for Less,Kaggle Tiers,1053.0
216113,2016-07-29,Finland,Stickers for Less,Kerneler,618.0
216114,2016-07-29,Finland,Stickers for Less,Kerneler Dark Mode,630.0
216115,2016-07-29,Finland,Premium Sticker Mart,Holographic Goose,184.0
216116,2016-07-29,Finland,Premium Sticker Mart,Kaggle,1556.0
216117,2016-07-29,Finland,Premium Sticker Mart,Kaggle Tiers,1235.0
216118,2016-07-29,Finland,Premium Sticker Mart,Kerneler,769.0
216119,2016-07-29,Finland,Premium Sticker Mart,Kerneler Dark Mode,789.0
216120,2016-07-29,Italy,Discount Stickers,Holographic Goose,58.0
216121,2016-07-29,Italy,Discount Stickers,Kaggle,476.0
216122,2016-07-29,Italy,Discount Stickers,Kaggle Tiers,390.0
216123,2016-07-29,Italy,Discount Stickers,Kerneler,224.0
216124,2016-07-29,Italy,Discount Stickers,Kerneler Dark Mode,198.0
216125,2016-07-29,Italy,Stickers for Less,Holographic Goose,115.0
216126,2016-07-29,Italy,Stickers for Less,Kaggle,896.0
216127,2016-07-29,Italy,Stickers for Less,Kaggle Tiers,740.0
216128,2016-07-29,Italy,Stickers for Less,Kerneler,416.0
216129,2016-07-29,Italy,Stickers for Less,Kerneler Dark Mode,414.0
216130,2016-07-29,Italy,Premium Sticker Mart,Holographic Goose,136.0
216131,2016-07-29,Italy,Premium Sticker Mart,Kaggle,1117.0
216132,2016-07-29,Italy,Premium Sticker Mart,Kaggle Tiers,880.0
216133,2016-07-29,Italy,Premium Sticker Mart,Kerneler,554.0
216134,2016-07-29,Italy,Premium Sticker Mart,Kerneler Dark Mode,588.0
216135,2016-07-29,Kenya,Discount Stickers,Holographic Goose,
216136,2016-07-29,Kenya,Discount Stickers,Kaggle,19.0
216137,2016-07-29,Kenya,Discount Stickers,Kaggle Tiers,16.0
216138,2016-07-29,Kenya,Discount Stickers,Kerneler,10.0
216139,2016-07-29,Kenya,Discount Stickers,Kerneler Dark Mode,10.0
216140,2016-07-29,Kenya,Stickers for Less,Holographic Goose,5.0
216141,2016-07-29,Kenya,Stickers for Less,Kaggle,40.0
216142,2016-07-29,Kenya,Stickers for Less,Kaggle Tiers,35.0
216143,2016-07-29,Kenya,Stickers for Less,Kerneler,21.0
216144,2016-07-29,Kenya,Stickers for Less,Kerneler Dark Mode,20.0
216145,2016-07-29,Kenya,Premium Sticker Mart,Holographic Goose,6.0
216146,2016-07-29,Kenya,Premium Sticker Mart,Kaggle,47.0
216147,2016-07-29,Kenya,Premium Sticker Mart,Kaggle Tiers,37.0
216148,2016-07-29,Kenya,Premium Sticker Mart,Kerneler,24.0
216149,2016-07-29,Kenya,Premium Sticker Mart,Kerneler Dark Mode,24.0
216150,2016-07-29,Norway,Discount Stickers,Holographic Goose,140.0
216151,2016-07-29,Norway,Discount Stickers,Kaggle,1065.0
216152,2016-07-29,Norway,Discount Stickers,Kaggle Tiers,868.0
216153,2016-07-29,Norway,Discount Stickers,Kerneler,496.0
216154,2016-07-29,Norway,Discount Stickers,Kerneler Dark Mode,466.0
216155,2016-07-29,Norway,Stickers for Less,Holographic Goose,282.0
216156,2016-07-29,Norway,Stickers for Less,Kaggle,1994.0
216157,2016-07-29,Norway,Stickers for Less,Kaggle Tiers,1765.0
216158,2016-07-29,Norway,Stickers for Less,Kerneler,1057.0
216159,2016-07-29,Norway,Stickers for Less,Kerneler Dark Mode,1009.0
216160,2016-07-29,Norway,Premium Sticker Mart,Holographic Goose,329.0
216161,2016-07-29,Norway,Premium Sticker Mart,Kaggle,2379.0
216162,2016-07-29,Norway,Premium Sticker Mart,Kaggle Tiers,2109.0
216163,2016-07-29,Norway,Premium Sticker Mart,Kerneler,1197.0
216164,2016-07-29,Norway,Premium Sticker Mart,Kerneler Dark Mode,1095.0
216165,2016-07-29,Singapore,Discount Stickers,Holographic Goose,103.0
216166,2016-07-29,Singapore,Discount Stickers,Kaggle,848.0
216167,2016-07-29,Singapore,Discount Stickers,Kaggle Tiers,647.0
216168,2016-07-29,Singapore,Discount Stickers,Kerneler,409.0
216169,2016-07-29,Singapore,Discount Stickers,Kerneler Dark Mode,445.0
216170,2016-07-29,Singapore,Stickers for Less,Holographic Goose,221.0
216171,2016-07-29,Singapore,Stickers for Less,Kaggle,1464.0
216172,2016-07-29,Singapore,Stickers for Less,Kaggle Tiers,1401.0
216173,2016-07-29,Singapore,Stickers for Less,Kerneler,908.0
216174,2016-07-29,Singapore,Stickers for Less,Kerneler Dark Mode,850.0
216175,2016-07-29,Singapore,Premium Sticker Mart,Holographic Goose,245.0
216176,2016-07-29,Singapore,Premium Sticker Mart,Kaggle,1871.0
216177,2016-07-29,Singapore,Premium Sticker Mart,Kaggle Tiers,1599.0
216178,2016-07-29,Singapore,Premium Sticker Mart,Kerneler,949.0
216179,2016-07-29,Singapore,Premium Sticker Mart,Kerneler Dark Mode,876.0
216180,2016-07-30,Canada,Discount Stickers,Holographic Goose,
216181,2016-07-30,Canada,Discount Stickers,Kaggle,660.0
216182,2016-07-30,Canada,Discount Stickers,Kaggle Tiers,555.0
216183,2016-07-30,Canada,Discount Stickers,Kerneler,337.0
216184,2016-07-30,Canada,Discount Stickers,Kerneler Dark Mode,314.0
216185,2016-07-30,Canada,Stickers for Less,Holographic Goose,
216186,2016-07-30,Canada,Stickers for Less,Kaggle,1235.0
216187,2016-07-30,Canada,Stickers for Less,Kaggle Tiers,998.0
216188,2016-07-30,Canada,Stickers for Less,Kerneler,648.0
216189,2016-07-30,Canada,Stickers for Less,Kerneler Dark Mode,562.0
216190,2016-07-30,Canada,Premium Sticker Mart,Holographic Goose,
216191,2016-07-30,Canada,Premium Sticker Mart,Kaggle,1483.0
216192,2016-07-30,Canada,Premium Sticker Mart,Kaggle Tiers,1120.0
216193,2016-07-30,Canada,Premium Sticker Mart,Kerneler,836.0
216194,2016-07-30,Canada,Premium Sticker Mart,Kerneler Dark Mode,826.0
216195,2016-07-30,Finland,Discount Stickers,Holographic Goose,83.0
216196,2016-07-30,Finland,Discount Stickers,Kaggle,606.0
216197,2016-07-30,Finland,Discount Stickers,Kaggle Tiers,540.0
216198,2016-07-30,Finland,Discount Stickers,Kerneler,345.0
216199,2016-07-30,Finland,Discount Stickers,Kerneler Dark Mode,316.0
216200,2016-07-30,Finland,Stickers for Less,Holographic Goose,158.0
216201,2016-07-30,Finland,Stickers for Less,Kaggle,1435.0
216202,2016-07-30,Finland,Stickers for Less,Kaggle Tiers,1085.0
216203,2016-07-30,Finland,Stickers for Less,Kerneler,651.0
216204,2016-07-30,Finland,Stickers for Less,Kerneler Dark Mode,673.0
216205,2016-07-30,Finland,Premium Sticker Mart,Holographic Goose,203.0
216206,2016-07-30,Finland,Premium Sticker Mart,Kaggle,1366.0
216207,2016-07-30,Finland,Premium Sticker Mart,Kaggle Tiers,1290.0
216208,2016-07-30,Finland,Premium Sticker Mart,Kerneler,834.0
216209,2016-07-30,Finland,Premium Sticker Mart,Kerneler Dark Mode,753.0
216210,2016-07-30,Italy,Discount Stickers,Holographic Goose,57.0
216211,2016-07-30,Italy,Discount Stickers,Kaggle,492.0
216212,2016-07-30,Italy,Discount Stickers,Kaggle Tiers,377.0
216213,2016-07-30,Italy,Discount Stickers,Kerneler,226.0
216214,2016-07-30,Italy,Discount Stickers,Kerneler Dark Mode,225.0
216215,2016-07-30,Italy,Stickers for Less,Holographic Goose,122.0
216216,2016-07-30,Italy,Stickers for Less,Kaggle,1037.0
216217,2016-07-30,Italy,Stickers for Less,Kaggle Tiers,820.0
216218,2016-07-30,Italy,Stickers for Less,Kerneler,472.0
216219,2016-07-30,Italy,Stickers for Less,Kerneler Dark Mode,504.0
216220,2016-07-30,Italy,Premium Sticker Mart,Holographic Goose,156.0
216221,2016-07-30,Italy,Premium Sticker Mart,Kaggle,1106.0
216222,2016-07-30,Italy,Premium Sticker Mart,Kaggle Tiers,883.0
216223,2016-07-30,Italy,Premium Sticker Mart,Kerneler,527.0
216224,2016-07-30,Italy,Premium Sticker Mart,Kerneler Dark Mode,601.0
216225,2016-07-30,Kenya,Discount Stickers,Holographic Goose,
216226,2016-07-30,Kenya,Discount Stickers,Kaggle,20.0
216227,2016-07-30,Kenya,Discount Stickers,Kaggle Tiers,17.0
216228,2016-07-30,Kenya,Discount Stickers,Kerneler,10.0
216229,2016-07-30,Kenya,Discount Stickers,Kerneler Dark Mode,11.0
216230,2016-07-30,Kenya,Stickers for Less,Holographic Goose,5.0
216231,2016-07-30,Kenya,Stickers for Less,Kaggle,42.0
216232,2016-07-30,Kenya,Stickers for Less,Kaggle Tiers,36.0
216233,2016-07-30,Kenya,Stickers for Less,Kerneler,22.0
216234,2016-07-30,Kenya,Stickers for Less,Kerneler Dark Mode,21.0
216235,2016-07-30,Kenya,Premium Sticker Mart,Holographic Goose,6.0
216236,2016-07-30,Kenya,Premium Sticker Mart,Kaggle,47.0
216237,2016-07-30,Kenya,Premium Sticker Mart,Kaggle Tiers,43.0
216238,2016-07-30,Kenya,Premium Sticker Mart,Kerneler,26.0
216239,2016-07-30,Kenya,Premium Sticker Mart,Kerneler Dark Mode,23.0
216240,2016-07-30,Norway,Discount Stickers,Holographic Goose,132.0
216241,2016-07-30,Norway,Discount Stickers,Kaggle,1012.0
216242,2016-07-30,Norway,Discount Stickers,Kaggle Tiers,862.0
216243,2016-07-30,Norway,Discount Stickers,Kerneler,530.0
216244,2016-07-30,Norway,Discount Stickers,Kerneler Dark Mode,563.0
216245,2016-07-30,Norway,Stickers for Less,Holographic Goose,282.0
216246,2016-07-30,Norway,Stickers for Less,Kaggle,2062.0
216247,2016-07-30,Norway,Stickers for Less,Kaggle Tiers,1785.0
216248,2016-07-30,Norway,Stickers for Less,Kerneler,1185.0
216249,2016-07-30,Norway,Stickers for Less,Kerneler Dark Mode,967.0
216250,2016-07-30,Norway,Premium Sticker Mart,Holographic Goose,341.0
216251,2016-07-30,Norway,Premium Sticker Mart,Kaggle,2231.0
216252,2016-07-30,Norway,Premium Sticker Mart,Kaggle Tiers,2133.0
216253,2016-07-30,Norway,Premium Sticker Mart,Kerneler,1294.0
216254,2016-07-30,Norway,Premium Sticker Mart,Kerneler Dark Mode,1257.0
216255,2016-07-30,Singapore,Discount Stickers,Holographic Goose,119.0
216256,2016-07-30,Singapore,Discount Stickers,Kaggle,861.0
216257,2016-07-30,Singapore,Discount Stickers,Kaggle Tiers,771.0
216258,2016-07-30,Singapore,Discount Stickers,Kerneler,486.0
216259,2016-07-30,Singapore,Discount Stickers,Kerneler Dark Mode,410.0
216260,2016-07-30,Singapore,Stickers for Less,Holographic Goose,221.0
216261,2016-07-30,Singapore,Stickers for Less,Kaggle,1680.0
216262,2016-07-30,Singapore,Stickers for Less,Kaggle Tiers,1411.0
